StockCode,StockName_KR,MarketCap,ClosingPrice,DailyVolume,VolumeSpike,TrendArrow,MA20,MA60,RSI(14),MACD,MACD_Signal,Volatility(ATR),OBV,PearlScore,PearlScore_Normalized,PearlScore_Stars,PearlScore_Status
037950,엘컴텍,,2930.0,9471,0.34,↑,2915.25,2993.17,41.95,-18.96,-15.84,190.57,654007662,0.32,16.0,★☆☆☆☆,OK
463480,모티브링크,,3970.0,6834,0.02,↓,4284.0,5756.33,40.46,-353.21,-391.61,317.5,138716205,0.02,1.0,★☆☆☆☆,OK
054930,유신,,16640.0,6348,0.35,↑,16699.0,19719.17,43.02,-747.1,-916.28,773.57,60486986,0.35,17.5,★☆☆☆☆,OK
0013V0,삼진식품,,4915.0,23034,0.82,↑,5038.0,5760.5,39.57,-174.68,-202.53,265.0,14471963,0.74,37.0,★★☆☆☆,OK
097800,윈팩,,1801.0,24863,0.25,↓,1951.15,2176.92,41.86,-105.57,-98.16,169.5,160969703,0.19,9.5,★☆☆☆☆,OK
038010,제일테크노스,,5460.0,13803,0.47,↓,5706.0,6063.33,34.01,-135.86,-125.39,252.86,252720485,0.31,15.5,★☆☆☆☆,OK
179530,애드바이오텍,,1798.0,40778,0.5,↑,2016.1,2334.72,33.82,-138.96,-118.86,236.57,67190187,0.3,15.0,★☆☆☆☆,OK
256630,포인트엔지니어링,,4205.0,5494,0.6,↓,4382.0,4781.83,47.2,-57.07,-52.26,250.71,35415681,0.53,26.5,★★☆☆☆,OK
317530,에피소드컴퍼니,,2745.0,6307,0.32,↓,2811.0,3157.5,55.33,-28.17,-37.11,307.86,127582133,0.31,15.5,★☆☆☆☆,OK
101670,하이드로리튬,,848.0,491600,0.72,↓,959.45,1407.43,40.44,-121.02,-131.69,97.71,1089580972,0.63,31.5,★★☆☆☆,OK
066670,디티씨,,2585.0,8066,0.59,↑,2499.75,2670.42,55.46,-17.66,-40.16,133.57,565469972,0.7,35.0,★★☆☆☆,OK
314140,알피바이오,,5520.0,9708,0.56,↓,5537.0,5635.33,44.83,18.75,18.46,329.29,23199341,0.57,28.5,★★☆☆☆,OK
046210,HLB파나진,,1051.0,173251,0.24,↓,1279.15,1521.0,32.74,-123.35,-107.86,181.07,152507693,0.13,6.5,★☆☆☆☆,OK
294140,레몬,,1926.0,17841,0.55,↓,2140.25,2595.33,36.14,-165.51,-164.09,215.36,266061663,0.36,18.0,★☆☆☆☆,OK
056360,코위버,,4870.0,19407,0.29,→,5084.75,7330.92,41.95,-479.98,-584.32,363.21,192809715,0.27,13.5,★☆☆☆☆,OK
082660,코스나인,,480.0,0,,→,480.0,480.0,,0.0,0.0,480.0,511393542,,,☆☆☆☆☆,Data Missing
418250,시큐레터,,6550.0,0,,→,6550.0,6550.0,,-0.0,-0.0,6550.0,24077559,,,☆☆☆☆☆,Data Missing
317850,대모,,5720.0,13079,0.27,↑,5947.0,7063.0,38.81,-304.61,-344.76,353.57,395875381,0.24,12.0,★☆☆☆☆,OK
241790,티이엠씨씨엔에스,,4750.0,11711,0.06,↑,4990.25,6349.75,43.27,-360.49,-410.58,281.43,55737156,0.06,3.0,★☆☆☆☆,OK
198080,캐프,,2185.0,40449,0.62,↑,2167.75,2641.08,48.8,-97.06,-128.53,95.0,136089110,0.81,40.5,★★☆☆☆,OK
352910,오비고,,3710.0,8320,0.59,→,3749.0,4556.83,46.52,-153.53,-194.39,248.57,72599633,0.62,31.0,★★☆☆☆,OK
053980,오상자이엘,,2495.0,24359,0.67,↑,2504.75,2732.58,41.38,-57.16,-63.62,87.86,176924793,0.64,32.0,★★☆☆☆,OK
023440,제이스코홀딩스,,521.0,0,,→,521.0,521.0,,-0.27,-0.39,521.0,129233137,,,☆☆☆☆☆,Data Missing
019990,에너토크,,4805.0,16632,0.48,↑,4988.5,6717.67,40.88,-365.48,-447.44,308.93,425109314,0.44,22.0,★★☆☆☆,OK
217500,러셀,,1473.0,69103,0.58,↑,1424.35,1994.42,52.5,-101.99,-143.37,103.86,1102105913,0.72,36.0,★★☆☆☆,OK
014950,삼익제약,,4675.0,316569,0.16,↓,5247.25,6771.42,48.63,-404.48,-503.21,836.43,60173499,0.16,8.0,★☆☆☆☆,OK
015710,코콤,,2670.0,17273,1.2,↑,2702.75,3092.25,40.88,-79.79,-100.56,129.64,396393315,1.12,56.0,★★★☆☆,OK
092300,현우산업,,2320.0,28956,0.32,↑,2454.75,3262.67,36.78,-227.58,-255.53,153.93,667990736,0.26,13.0,★☆☆☆☆,OK
471820,셀로맥스사이언스,,4115.0,1831,0.33,↑,4276.5,4614.25,38.69,-135.87,-130.04,248.21,14239881,0.24,12.0,★☆☆☆☆,OK
950220,네오이뮨텍,,1360.0,76453,0.64,↑,1320.45,1855.25,49.92,-104.41,-139.62,97.64,56128452,0.83,41.5,★★★☆☆,OK
084650,랩지노믹스,,628.0,348951,0.35,↓,686.75,976.5,47.6,-73.41,-81.71,66.57,1985734851,0.36,18.0,★☆☆☆☆,OK
094940,푸른로보틱스,,5570.0,54730,0.78,↓,5502.5,8014.5,50.16,-439.82,-604.8,446.07,427847013,1.01,50.5,★★★☆☆,OK
440290,HB인베스트먼트,,1684.0,70942,1.18,↑,1697.85,1852.02,47.55,-34.66,-40.06,63.07,-29941568,1.3,65.0,★★★★☆,OK
373160,데이원컴퍼니,,3350.0,1006,0.11,↓,3257.0,3824.33,57.59,-49.9,-105.82,140.36,13750815,0.13,6.5,★☆☆☆☆,OK
109080,옵티시스,,8190.0,13374,0.58,↑,8367.0,11053.5,45.63,-587.54,-721.51,465.0,85447268,0.6,30.0,★★☆☆☆,OK
311690,CJ 바이오사이언스,,3525.0,11258,0.93,↓,4102.75,5227.92,13.28,-353.03,-347.9,218.57,5891041,0.23,11.5,★☆☆☆☆,OK
317690,퀀타매트릭스,,2285.0,28668,0.5,↑,2335.25,2914.67,43.58,-149.22,-174.39,186.79,88089790,0.48,24.0,★★☆☆☆,OK
065130,탑엔지니어링,,2870.0,23636,0.51,↓,2973.0,3346.25,45.17,-85.84,-95.72,167.86,51663466,0.52,26.0,★★☆☆☆,OK
060560,HC홈센타,,1808.0,9371,0.15,→,1975.3,2395.68,28.01,-118.21,-116.84,139.86,286981302,0.08,4.0,★☆☆☆☆,OK
048770,TPC로보틱스,,2920.0,197273,0.8,↓,2988.0,4261.58,43.75,-275.68,-345.76,333.57,382111522,0.75,37.5,★★☆☆☆,OK
457600,벡트,,3325.0,135497,0.33,→,2585.75,2168.82,71.04,345.42,266.81,426.07,47544221,0.27,13.5,★☆☆☆☆,OK
376290,씨유테크,,2595.0,3500,0.2,↓,2613.75,2598.5,42.86,34.21,40.7,139.29,21773498,0.16,8.0,★☆☆☆☆,OK
127710,아시아경제,,1037.0,3254,0.05,↑,974.0,1058.98,62.22,17.99,6.5,85.43,479168140,0.05,2.5,★☆☆☆☆,OK
163280,에어레인,,3335.0,32958,0.62,→,3540.0,4433.17,30.92,-242.88,-271.39,210.71,141752998,0.43,21.5,★★☆☆☆,OK
413640,비아이매트릭스,,6260.0,3041,0.3,↑,6131.5,6886.5,59.81,-82.54,-142.67,296.43,42563123,0.32,16.0,★☆☆☆☆,OK
052790,액토즈소프트,,4150.0,8865,0.17,↑,4311.5,4595.83,33.21,-102.74,-90.75,176.07,97396553,0.11,5.5,★☆☆☆☆,OK
189980,흥국에프엔비,,1126.0,18780,0.38,↓,1134.15,1255.42,44.14,-13.66,-21.56,52.43,874958492,0.38,19.0,★☆☆☆☆,OK
461030,아이엠비디엑스,,3110.0,18679,0.88,↑,3290.5,4504.75,37.18,-299.76,-345.55,272.14,100968780,0.72,36.0,★★☆☆☆,OK
321260,프로이천,,1595.0,180098,0.81,↓,1738.8,2710.4,40.21,-234.53,-272.68,140.5,664065329,0.72,36.0,★★☆☆☆,OK
088280,쏘닉스,,2555.0,33494,0.49,↓,2753.25,4045.92,43.67,-249.34,-288.25,258.93,19101390,0.47,23.5,★★☆☆☆,OK
072470,우리산업홀딩스,,2360.0,17444,0.72,↑,2346.5,2930.42,45.19,-118.51,-151.28,149.29,328583102,0.86,43.0,★★★☆☆,OK
073110,엘엠에스,,4985.0,1905,0.35,↓,5094.5,5702.5,43.57,-190.62,-215.48,252.86,100605268,0.35,17.5,★☆☆☆☆,OK
288330,파라택시스코리아,,416.0,0,,→,416.0,416.0,,-0.7,-1.02,416.0,-48742776,,,☆☆☆☆☆,Data Missing
460470,아이빔테크놀로지,,2895.0,21892,0.88,↓,2938.5,3554.67,45.69,-155.35,-188.26,219.29,17013478,0.9,45.0,★★★☆☆,OK
261520,이지스,,4250.0,57199,0.45,↓,4153.75,5165.42,54.42,-116.03,-212.84,396.43,9409451,0.53,26.5,★★☆☆☆,OK
114450,그린생명과학,,2205.0,284769,2.27,↑,1910.65,2329.43,71.39,-14.76,-76.56,113.86,933508530,1.73,86.5,★★★★★,OK
007680,대원,,3320.0,29431,0.11,↓,3831.5,3912.33,11.14,-157.71,-81.4,408.57,11656792,0.02,1.0,★☆☆☆☆,OK
143540,영우디에스피,,988.0,92969,0.66,↓,1012.05,1173.33,47.29,-31.95,-38.65,66.93,381032994,0.7,35.0,★★☆☆☆,OK
099220,SDN,,694.0,96624,0.06,↓,776.05,981.58,32.11,-72.47,-76.08,60.43,2354099422,0.04,2.0,★☆☆☆☆,OK
277070,린드먼아시아,,3190.0,880,0.23,↑,3083.75,3553.08,56.57,-97.48,-132.81,164.64,199420562,0.27,13.5,★☆☆☆☆,OK
479960,위너스일렉,,6090.0,2298,0.25,↓,6328.5,8249.5,36.41,-376.19,-449.98,442.14,24276939,0.2,10.0,★☆☆☆☆,OK
051390,YW,,3845.0,3049,0.34,↑,3878.5,4221.5,28.89,-100.21,-119.79,162.5,45195566,0.23,11.5,★☆☆☆☆,OK
218150,미래생명자원,,2130.0,1234281,0.37,↓,2030.25,2265.2,57.64,104.58,46.78,378.57,1664426085,0.37,18.5,★☆☆☆☆,OK
225190,LK삼양,,617.0,491745,0.86,↑,724.65,1342.75,30.6,-163.35,-186.62,82.0,1221155955,0.56,28.0,★★☆☆☆,OK
270870,뉴트리,,4715.0,12173,0.65,↑,4586.75,4182.75,54.14,145.98,159.79,210.0,39753513,0.8,40.0,★★☆☆☆,OK
086060,진바이오텍,,5050.0,14909,0.52,↓,4744.5,4344.83,84.66,240.39,213.53,224.29,354940414,0.24,12.0,★☆☆☆☆,OK
190650,코리아에셋투자증권,,6790.0,2442,0.17,↑,6857.0,7518.33,49.15,-183.59,-220.25,190.0,62019121,0.2,10.0,★☆☆☆☆,OK
025880,케이씨피드,,2580.0,21244,0.35,↓,2540.5,2611.42,58.44,20.13,7.39,89.79,599023022,0.39,19.5,★☆☆☆☆,OK
382150,온코크로스,,3300.0,16506,0.55,↑,3464.75,5162.83,41.47,-394.67,-471.31,322.86,193576464,0.5,25.0,★★☆☆☆,OK
094970,제이엠티,,2575.0,90390,0.83,↓,2687.25,3068.33,43.1,-84.75,-86.29,116.07,197459540,0.82,41.0,★★★☆☆,OK
355690,에이텀,,4480.0,144897,1.45,↑,4191.25,4535.33,60.6,-126.41,-158.96,367.14,18960984,1.48,74.0,★★★★☆,OK
056700,신화인터텍,,1479.0,19904,0.38,↓,1507.85,1606.4,29.76,-23.64,-24.68,39.93,486842539,0.26,13.0,★☆☆☆☆,OK
340360,다보링크,,826.0,136121,0.14,↓,834.3,1224.35,53.08,-98.54,-128.95,120.57,264363440,0.14,7.0,★☆☆☆☆,OK
238120,얼라인드,,3015.0,32136,1.76,↑,3197.75,3527.67,33.76,-109.28,-107.39,232.86,95024857,1.1,55.0,★★★☆☆,OK
066130,하츠,,3340.0,12469,0.7,↑,3306.25,3602.25,45.65,-35.28,-59.95,132.5,295761688,0.86,43.0,★★★☆☆,OK
189690,포시에스,,1549.0,6797,0.16,↓,1646.0,1786.53,22.49,-50.05,-46.59,78.64,303293741,0.07,3.5,★☆☆☆☆,OK
129890,앱코,,929.0,68025,0.19,↓,921.0,961.63,51.81,2.28,-2.97,42.5,314901909,0.25,12.5,★☆☆☆☆,OK
024950,삼천리자전거,,3390.0,8226,0.25,→,3293.5,3848.75,54.26,-51.01,-102.09,221.43,127409863,0.3,15.0,★☆☆☆☆,OK
263020,디케이앤디,,3035.0,20160,0.31,↓,3024.5,3255.17,47.76,-10.56,-23.34,116.07,106373985,0.4,20.0,★☆☆☆☆,OK
099410,동방선기,,3000.0,75137,0.83,→,3076.0,3935.42,40.31,-181.09,-231.64,236.79,239799398,0.74,37.0,★★☆☆☆,OK
159580,제로투세븐,,2090.0,17341,0.23,↑,2161.0,2748.0,40.62,-122.11,-142.56,152.0,214219105,0.21,10.5,★☆☆☆☆,OK
178780,일월지엠엘,,2245.0,2893,0.15,↓,2397.5,2381.75,17.65,-25.04,-8.45,112.86,821019325,0.05,2.5,★☆☆☆☆,OK
066900,디에이피,,1838.0,8665,1.46,↑,1821.45,1797.08,47.28,15.06,16.93,102.64,50484508,1.83,91.5,★★★★★,OK
068330,일신바이오,,944.0,50028,0.53,↑,969.5,1150.47,36.32,-44.12,-51.37,46.29,3307565817,0.44,22.0,★★☆☆☆,OK
215380,콜마바이오텍,,2480.0,66926,0.95,↓,2453.5,2580.67,46.67,-5.79,-21.42,207.86,517491415,1.15,57.5,★★★☆☆,OK
060850,영림원소프트랩,,5130.0,1363,0.25,→,5149.0,5634.33,46.6,-89.29,-113.16,176.79,19560362,0.27,13.5,★☆☆☆☆,OK
222420,쎄노텍,,862.0,78623,0.49,↑,900.55,1189.23,39.31,-71.86,-85.28,68.93,854372393,0.43,21.5,★★☆☆☆,OK
052220,iMBC,,1813.0,24147,0.75,↓,1897.9,2289.03,32.85,-95.72,-107.39,81.57,517781788,0.57,28.5,★★☆☆☆,OK
224110,에이텍모빌리티,,8200.0,10033,0.8,↑,7993.0,8165.83,52.51,3.43,-39.77,233.57,193176938,1.18,59.0,★★★☆☆,OK
263810,상신전자,,2600.0,68004,1.08,↑,2447.0,2659.5,72.53,-7.39,-39.52,90.71,346920766,0.8,40.0,★★☆☆☆,OK
131400,이브이첨단소재,,697.0,735960,0.53,↓,939.7,1361.32,31.62,-175.62,-173.16,127.57,1357231890,0.28,14.0,★☆☆☆☆,OK
273060,와이즈버즈,,842.0,125560,1.77,↓,846.4,1019.45,48.65,-42.9,-53.75,37.14,811112563,1.98,99.0,★★★★★,OK
140520,대창스틸,,1960.0,9072,0.35,↑,1945.3,2033.53,46.69,-10.16,-15.67,37.64,297061802,0.45,22.5,★★☆☆☆,OK
153460,네이블,,6330.0,3008,0.18,↑,6195.0,7255.17,51.88,-161.92,-221.95,564.29,58820523,0.22,11.0,★☆☆☆☆,OK
0010V0,제이피아이헬스케어,,8020.0,14201,1.32,↓,7629.0,8867.83,66.67,4.28,-168.97,447.86,16663042,1.17,58.5,★★★☆☆,OK
037230,한국팩키지,,1382.0,215820,0.56,↓,1400.9,1703.08,45.86,-53.91,-71.94,117.93,1177243134,0.57,28.5,★★☆☆☆,OK
033540,파라텍,,787.0,0,,↓,901.5,885.72,29.13,-23.4,-2.34,182.86,263397912,,,☆☆☆☆☆,Data Missing
097870,효성오앤비,,4830.0,29163,0.61,↓,4738.0,5328.75,58.16,-20.66,-88.07,278.21,294724969,0.68,34.0,★★☆☆☆,OK
262260,에이프로,,2715.0,56212,0.88,↓,3015.5,5919.75,35.28,-597.41,-721.03,230.71,56079720,0.69,34.5,★★☆☆☆,OK
038070,서린바이오,,4390.0,19035,1.19,↑,4386.75,5146.75,46.43,-144.64,-190.4,228.93,435291601,1.47,73.5,★★★★☆,OK
089790,제이티,,3925.0,32086,0.42,↓,4188.25,5061.83,39.37,-233.89,-251.71,283.21,106281317,0.37,18.5,★☆☆☆☆,OK
361570,알비더블유,,1400.0,10074,0.22,↑,1369.85,1617.23,65.97,-46.56,-62.95,70.86,105608609,0.2,10.0,★☆☆☆☆,OK
299660,셀리드,,1367.0,716614,1.3,↑,1283.55,2360.18,46.33,-313.41,-361.77,114.07,313310241,1.56,78.0,★★★★☆,OK
171010,램테크놀러지,,2810.0,19408,0.42,↑,2727.5,3204.58,49.51,-73.21,-115.31,158.21,344720079,0.55,27.5,★★☆☆☆,OK
050120,ES큐브,,2960.0,5553,0.86,↑,2865.0,2858.0,57.03,17.54,11.35,125.36,896249820,1.13,56.5,★★★☆☆,OK
373200,엑스플러스,,1590.0,370082,1.0,↑,2153.9,2708.47,19.37,-378.13,-318.67,252.07,291931181,0.33,16.5,★☆☆☆☆,OK
299900,위지윅스튜디오,,233.0,0,,→,232.95,294.22,61.11,-11.91,-15.97,186.36,1445762902,,,☆☆☆☆☆,Data Missing
042940,상지건설,,5830.0,61666,0.13,↓,6583.5,7702.0,20.4,-419.44,-398.61,493.57,54522384,0.05,2.5,★☆☆☆☆,OK
196450,코아시아씨엠,,877.0,34816,0.22,↓,887.75,1059.35,38.18,-22.07,-33.41,90.64,494277181,0.18,9.0,★☆☆☆☆,OK
064090,인크레더블버즈,,798.0,0,,→,798.0,798.0,,-0.06,-0.09,798.0,40184863,,,☆☆☆☆☆,Data Missing
261200,덴티스,,2510.0,15875,0.51,↑,2532.0,2921.33,36.04,-65.98,-85.29,155.36,177712228,0.42,21.0,★★☆☆☆,OK
315640,딥노이드,,1347.0,95005,0.69,↑,1433.05,2240.43,32.96,-196.53,-236.08,95.5,238605442,0.51,25.5,★★☆☆☆,OK
234100,폴라리스세원,,2700.0,6893,0.16,↑,2530.0,3453.67,56.4,-96.1,-173.86,201.79,233444028,0.18,9.0,★☆☆☆☆,OK
014190,원익큐브,,1118.0,55818,0.64,↓,1176.7,1374.02,30.7,-53.99,-58.79,53.29,1149950369,0.45,22.5,★★☆☆☆,OK
002290,삼일기업공사,,3195.0,5094,0.29,↓,3316.5,3553.83,14.81,-71.56,-69.69,98.93,279747360,0.08,4.0,★☆☆☆☆,OK
122690,서진오토모티브,,1700.0,23136,0.56,↑,1669.55,1863.2,49.46,-32.7,-47.83,86.07,74700699,0.74,37.0,★★☆☆☆,OK
189860,서전기전,,4035.0,34104,0.25,↑,4088.0,5609.08,45.28,-257.88,-334.5,321.07,478890270,0.25,12.5,★☆☆☆☆,OK
466410,사이냅소프트,,7780.0,13340,1.02,↑,7951.0,9313.0,40.15,-373.32,-418.74,430.71,6026563,0.93,46.5,★★★☆☆,OK
307280,원바이오젠,,5500.0,33112,1.61,↑,5433.0,6186.67,42.86,-150.05,-198.88,354.29,38682223,1.82,91.0,★★★★★,OK
219420,링크제니시스,,3410.0,11354,0.41,↑,3495.0,4268.67,41.25,-201.36,-236.1,186.79,300206893,0.38,19.0,★☆☆☆☆,OK
043340,에쎈테크,,822.0,86433,0.52,↑,808.8,876.7,38.21,-7.23,-11.61,73.0,265507210,0.51,25.5,★★☆☆☆,OK
263920,휴엠앤씨,,3975.0,3032,0.15,↓,3909.75,3543.92,50.0,163.37,164.58,245.5,3360552,0.2,10.0,★☆☆☆☆,OK
037330,인지디스플레,,889.0,9788,0.22,↓,955.1,1138.17,25.57,-46.48,-48.89,54.29,565395648,0.13,6.5,★☆☆☆☆,OK
150900,파수AI,,3315.0,40363,0.7,↑,3193.0,3942.08,56.97,-79.38,-134.74,201.79,106919686,0.8,40.0,★★☆☆☆,OK
049830,승일,,6300.0,1548,0.63,→,6399.5,6749.33,26.79,-89.57,-98.83,243.57,59338736,0.39,19.5,★☆☆☆☆,OK
227950,엔투텍,,1121.0,29343,0.41,↓,1167.55,1622.25,44.21,-71.46,-88.83,93.86,174034730,0.4,20.0,★☆☆☆☆,OK
177900,쓰리에이로직스,,4000.0,7837,0.26,↓,4210.75,5445.42,37.91,-301.15,-353.82,336.43,148933164,0.22,11.0,★☆☆☆☆,OK
104200,NHN벅스,,2605.0,20875,0.42,↑,2774.25,3239.0,39.78,-154.29,-158.64,201.07,462736560,0.37,18.5,★☆☆☆☆,OK
072770,멤레이비티,,930.0,131893,0.39,→,821.25,1030.93,59.59,3.5,-26.51,123.21,210223250,0.39,19.5,★☆☆☆☆,OK
221980,케이디켐,,9520.0,68,0.08,→,9655.5,9950.0,24.19,-104.9,-103.64,184.29,6156509,0.04,2.0,★☆☆☆☆,OK
105760,포스뱅크,,3765.0,23176,1.13,↑,3590.0,4403.75,59.32,-130.55,-197.62,151.07,17414122,1.24,62.0,★★★★☆,OK
226330,신테카바이오,,1583.0,1515610,3.13,↑,1558.65,2036.48,49.06,-88.3,-123.89,244.71,339079395,3.72,100.0,★★★★★,OK
051490,나라엠앤디,,2700.0,4938,0.15,↑,2665.75,3054.17,48.6,-55.35,-81.62,126.07,366121161,0.2,10.0,★☆☆☆☆,OK
258610,케일럼,,1050.0,18242,0.05,↑,1066.0,1125.93,37.53,-22.04,-24.79,68.71,50742411,0.04,2.0,★☆☆☆☆,OK
050860,아세아텍,,1698.0,13063,0.37,→,1752.8,1854.72,29.91,-39.02,-36.14,67.43,346845078,0.21,10.5,★☆☆☆☆,OK
123570,이엠넷,,1702.0,16888,2.8,↑,1722.45,1802.05,30.6,-27.38,-28.79,53.93,207038197,1.99,99.5,★★★★★,OK
044960,이글벳,,3015.0,8961,0.26,→,3018.0,3296.58,42.31,-35.05,-51.31,115.71,455049050,0.25,12.5,★☆☆☆☆,OK
065500,오리엔트정공,,1134.0,48164,0.3,↑,1134.9,1482.93,44.72,-72.16,-94.76,72.71,700659045,0.3,15.0,★☆☆☆☆,OK
256150,한독크린텍,,4490.0,2985,0.4,↑,4478.0,4842.33,53.19,-64.38,-82.73,120.71,11174618,0.51,25.5,★★☆☆☆,OK
204020,그리티,,1935.0,9775,0.23,→,1885.55,2041.98,60.41,-6.58,-24.5,88.64,144478677,0.24,12.0,★☆☆☆☆,OK
246690,TS인베스트먼트,,1584.0,150821,0.69,↑,1601.45,2450.65,49.03,-241.27,-284.41,96.0,960489824,0.77,38.5,★★☆☆☆,OK
290670,대보마그네틱,,4785.0,11023,0.18,↓,5202.5,7287.75,42.86,-455.95,-533.65,440.71,72011382,0.17,8.5,★☆☆☆☆,OK
199550,레이저옵텍,,2530.0,17853,0.58,↓,2938.75,3759.17,23.08,-289.35,-289.91,231.07,99037175,0.29,14.5,★☆☆☆☆,OK
900250,크리스탈신소재,,1045.0,66181,0.31,↓,1126.5,1765.32,30.64,-180.09,-210.19,69.29,608962031,0.21,10.5,★☆☆☆☆,OK
369370,블리츠웨이엔터테인먼트,,750.0,0,,→,775.55,917.13,14.81,-38.3,-44.14,347.79,37454655,,,☆☆☆☆☆,Data Missing
065440,이루온,,1373.0,80195,0.34,↑,1441.3,2374.78,41.69,-185.55,-228.95,107.93,1865311043,0.32,16.0,★☆☆☆☆,OK
081580,성우전자,,2410.0,12863,0.32,↑,2322.25,2564.75,53.64,-22.71,-48.98,88.57,93194016,0.4,20.0,★☆☆☆☆,OK
196300,HLB펩,,3980.0,26666,0.63,↑,4255.5,5188.17,42.25,-279.51,-286.53,651.07,53552187,0.55,27.5,★★☆☆☆,OK
417860,오브젠,,7930.0,117528,3.2,↑,6635.5,8581.5,60.41,-501.65,-701.69,633.57,27825429,3.29,100.0,★★★★★,OK
045060,오공,,2205.0,16147,0.8,↑,2193.5,2203.23,66.67,12.4,11.43,65.36,593040388,0.83,41.5,★★★☆☆,OK
263770,유에스티,,1572.0,5492,0.48,↑,1554.9,1753.97,46.93,-42.4,-53.55,88.29,243301578,0.6,30.0,★★☆☆☆,OK
237820,플레이디,,2890.0,15239,1.0,↑,2982.0,3457.25,34.07,-125.66,-138.47,155.71,252660608,0.78,39.0,★★☆☆☆,OK
014570,고려제약,,3375.0,1277,0.18,↓,3370.5,3516.0,49.21,-8.3,-17.56,101.43,323940719,0.24,12.0,★☆☆☆☆,OK
221840,하이즈항공,,1989.0,11489,1.44,↑,1918.75,2219.27,51.86,-38.3,-66.26,125.5,112400680,1.83,91.5,★★★★★,OK
026910,광진실업,,4660.0,150024,0.5,↓,5264.5,3891.82,45.23,243.2,381.79,773.93,140328101,0.47,23.5,★★☆☆☆,OK
263700,케어랩스,,1900.0,11019,0.37,↑,2045.55,2128.8,21.12,-51.56,-33.8,142.29,191612698,0.15,7.5,★☆☆☆☆,OK
229000,젠큐릭스,,1572.0,61787,0.32,↓,1735.2,2297.23,42.74,-175.06,-196.1,153.21,189426163,0.3,15.0,★☆☆☆☆,OK
360350,코셈,,6770.0,15824,0.76,↓,7033.0,9599.5,33.85,-491.14,-615.85,605.0,18482824,0.57,28.5,★★☆☆☆,OK
352700,씨앤투스,,1400.0,13140,0.35,→,1358.15,1602.55,61.94,-26.02,-45.67,69.14,22838907,0.36,18.0,★☆☆☆☆,OK
424980,마이크로투나노,,6200.0,16341,0.69,↓,6900.5,9703.17,42.59,-674.01,-769.54,682.86,51168345,0.64,32.0,★★☆☆☆,OK
290120,DH오토리드,,2315.0,6272,0.38,↓,2384.25,2598.42,41.61,-49.0,-55.78,136.07,90524572,0.36,18.0,★☆☆☆☆,OK
024120,KB오토시스,,3190.0,5423,0.45,→,3132.0,3359.0,61.82,-8.03,-29.22,89.29,99540791,0.47,23.5,★★☆☆☆,OK
042040,케이피엠테크,,4230.0,30007,0.17,↑,4477.5,6278.97,45.36,-452.99,-501.73,853.93,26588013,0.15,7.5,★☆☆☆☆,OK
305090,마이크로디지탈,,1958.0,63723,0.78,↑,2092.0,3121.25,28.21,-217.06,-258.31,174.79,80962258,0.48,24.0,★★☆☆☆,OK
203450,유니온바이오메트릭스,,2600.0,47291,2.33,↓,2673.75,2769.92,32.88,-17.65,-13.79,134.29,190995159,1.46,73.0,★★★★☆,OK
089140,넥스턴앤롤코리아,,2380.0,51560,0.41,↑,2257.25,2260.88,54.82,-0.74,-19.95,129.29,129558861,0.56,28.0,★★☆☆☆,OK
173940,에프엔씨엔터,,2360.0,8801,0.3,↑,2186.5,2939.5,64.83,-134.27,-197.0,146.64,17743466,0.28,14.0,★☆☆☆☆,OK
021650,한국큐빅,,2220.0,468,0.06,↑,2117.25,2107.47,91.67,42.31,27.43,93.21,219043578,0.02,1.0,★☆☆☆☆,OK
459550,알트,,1427.0,10227618,8.01,↑,1153.95,1689.4,62.98,-78.6,-142.03,154.71,153162821,7.49,100.0,★★★★★,OK
260660,알리코제약,,2350.0,19714,0.23,↑,2398.25,2769.5,41.01,-85.83,-100.85,180.36,223568817,0.21,10.5,★☆☆☆☆,OK
043910,자연과환경,,3185.0,22458,0.57,↑,3138.75,3585.58,51.72,-48.91,-78.93,199.64,350633591,0.73,36.5,★★☆☆☆,OK
052600,한네트,,3100.0,11816,0.54,→,3022.25,3256.67,55.97,1.09,-29.33,142.86,821084340,0.64,32.0,★★☆☆☆,OK
284620,카이노스메드,,1087.0,0,,→,1087.0,1087.0,,0.0,0.0,1087.0,44640359,,,☆☆☆☆☆,Data Missing
100660,서암기계공업,,2840.0,36155,0.2,↓,3094.0,3600.75,32.81,-174.13,-171.51,168.93,636980549,0.12,6.0,★☆☆☆☆,OK
046310,백금T&A,,2180.0,91841,1.86,↓,2146.7,2385.95,56.29,11.71,-12.06,95.43,316256517,2.18,100.0,★★★★★,OK
068940,셀피글로벌,,778.0,0,,→,778.0,778.0,,-0.0,-0.0,778.0,147262908,,,☆☆☆☆☆,Data Missing
250000,보라티알,,5290.0,17887,2.58,→,5442.0,6314.83,30.12,-212.08,-242.11,212.86,117457761,1.79,89.5,★★★★★,OK
019770,서연탑메탈,,3065.0,1890,0.1,↓,3129.75,3459.25,40.94,-67.7,-76.61,146.07,750651756,0.09,4.5,★☆☆☆☆,OK
321820,아티스트컴퍼니,,2290.0,30040,0.39,↑,2288.75,3242.83,45.55,-218.31,-285.09,221.0,54231409,0.45,22.5,★★☆☆☆,OK
450330,하스,,4315.0,1686,0.22,↑,4706.75,5606.17,15.06,-305.9,-304.05,269.29,14359784,0.06,3.0,★☆☆☆☆,OK
